ID|URL|Name|Score|Reviews|Price Level|Category|Phone|Address|District|Latitude|Longitude
156|https://www.yelp.es/biz/ca%C3%B1ad%C3%ADo-madrid-3|Cañadío|5.0|20|€€|Español|912 819 192|Calle del Conde de Peñalver, 86|Salamanca|40.4332491|-3.6747872
157|https://www.yelp.es/biz/la-musa-madrid|La Musa|4.5|84|€|De copas|914 487 558|Calle de Manuela Malasaña, 18|Malasaña|40.4288009|-3.7044443
158|https://www.yelp.es/biz/la-mayor-madrid|La Mayor|4.5|55|€€|Vinaterías|915 470 338|Calle Mayor, 77|Palacio|40.41501|-3.71204
159|https://www.yelp.es/biz/la-cevicucher%C3%ADa-madrid|La Cevicuchería|4.0|26|€€|Peruano|917 557 994|Calle Téllez, 20|Retiro|40.4025177|-3.6802558
160|https://www.yelp.es/biz/casa-macareno-madrid|Casa Macareno|4.5|12|€€€|Tapas, pinchos o raciones|911 660 921|Calle de San Vicente Ferrer, 44|Malasaña|40.4259123|-3.7048533
161|https://www.yelp.es/biz/bar-la-gloria-madrid-5|Bar La Gloria|4.0|13|€€|Vinaterías|910 831 401|Calle del Noviciado, 2|Universidad|40.4256353|-3.7075607
162|https://www.yelp.es/biz/a-pota-d-ouro-madrid|A Pota d’Ouro|4.0|6|€€|Español|913 658 612|Calle de Linneo, 18|Arganzuela|40.4121888|-3.7206067
163|https://www.yelp.es/biz/casa-alberto-madrid|Casa Alberto|4.0|49|€€|Español|914 299 356|Calle Huertas, 18|Cortes|40.4138364|-3.7001172
164|https://www.yelp.es/biz/petit-appetit-madrid-3|Petit Appetit|4.5|4|€€|Europeo moderno|913 194 120|Calle Argensola, 24|Justicia|40.4259071|-3.694352599999999
165|https://www.yelp.es/biz/la-pizzateca-madrid-3|La Pizzateca|4.5|44|€|Pizzería|913 693 210|Calle León, 35|Cortes|40.4127294|-3.6992718
166|https://www.yelp.es/biz/el-barril-madrid-5|El Barril|4.5|19|€€€|Español|914 361 101|Calle Recoletos, 9|Salamanca|40.4218254|-3.6899761
167|https://www.yelp.es/biz/macera-madrid|Macera|4.5|38|€|Coctelerías|910 115 810|Calle San Mateo, 21|Justicia|40.4261969|-3.6981831
168|https://www.yelp.es/biz/alabaster-madrid|Alabaster|4.0|8|€€€€|Gallego|915 121 131|Calle de Montalbán, 9|Retiro|40.4182549|-3.6898005
169|https://www.yelp.es/biz/terra-mundi-madrid-3|Terra Mundi|4.0|27|€€|Español|914 296 380|Calle de Lope de Vega, 32|Cortes|40.4135589|-3.6961814
170|https://www.yelp.es/biz/la-musa-latina-madrid|La Musa Latina|4.0|33|€€|Bares de tapas|913 540 255|Costanilla de San Andrés, 12|La Latina|40.4127161|-3.7119788
171|https://www.yelp.es/biz/la-encantada-madrid-2|La Encantada|5.0|5|€€|Bares de tapas|911 459 998|Calle Calatrava, 27|La Latina|40.4092748|-3.7122116
172|https://www.yelp.es/biz/lateral-madrid|Lateral|4.0|78|€€|Tapas, pinchos o raciones|915 316 877|Calle de Fuencarral, 43|Malasaña|40.4229847|-3.7010569
173|https://www.yelp.es/biz/chuka-madrid|Chuka|4.0|45|€€|Ramen|640 651 346|Calle de Echegaray, 9|Cortes|40.4157243|-3.6995376
174|https://www.yelp.es/biz/clarita-madrid|Clarita|4.0|31|€€|Europeo moderno|915 228 070|Calle de la Corredera Baja de San Pablo, 19|Malasaña|40.42236279999999|-3.704347099999999
175|https://www.yelp.es/biz/yokaloka-madrid|Yokaloka|4.5|93|€€|Sushi|610 602 722|Calle de Santa Isabel, 5|Lavapiés y Embajadores|40.4116112|-3.698668899999999
176|https://www.yelp.es/biz/momo-madrid-2|Momo|4.0|14|€€|Español|915 327 348|Calle de la Libertad, 8|Chueca|40.4207059|-3.6973539
177|https://www.yelp.es/biz/el-mirador-de-san-isidro-madrid|El Mirador de San Isidro|4.5|6|€|Español|914 713 962|Calle de Toledo, 171|Arganzuela|40.4023359|-3.7132177
178|https://www.yelp.es/biz/el-chac%C3%B3n-madrid-2|El Chacón|4.5|12|€|Español|914 631 044|Calle de Saavedra Fajardo, 16|Latina|40.4136202|-3.7250632
179|https://www.yelp.es/biz/food-truck-madrid-2|Food Truck|4.5|33|€€|Americano (tradicional)|911 893 696|Calle San Lucas, 11|Chueca|40.4237838|-3.6962246
180|https://www.yelp.es/biz/steak-burger-madrid-4|Steak Burger|4.0|25|€€|Americano (tradicional)|917 864 056|Calle de Atocha, 110|Lavapiés y Embajadores|40.409597|-3.6936573
181|https://www.yelp.es/biz/mercado-de-la-reina-madrid-2|Mercado de la Reina|3.5|69|€€|Tapas, pinchos o raciones|915 213 198|Calle Gran Vía, 12|Chueca|40.4197392|-3.6988371
182|https://www.yelp.es/biz/marieta-madrid|Marieta|4.0|24|€€|Europeo moderno|915 757 553|Paseo de la Castellana, 44|Salamanca|40.4338466|-3.6876406
183|https://www.yelp.es/biz/casa-hortensia-madrid|Casa Hortensia|4.0|22|€€|Español|915 390 090|Calle de la Farmacia, 2|Chueca|40.4239027|-3.7003463
184|https://www.yelp.es/biz/the-mad-caf%C3%A9-madrid-2|The Mad Café|4.5|49|€€|Americano (tradicional)|911 884 604|Calle de la Cava Alta, 13|La Latina|40.4122698|-3.7088702
185|https://www.yelp.es/biz/los-porfiados-madrid|Los Porfiados|4.5|27|€€|Argentino|910 842 945|Calle Buenavista, 18|Lavapiés y Embajadores|40.4101689|-3.6989957
186|https://www.yelp.es/biz/el-lagar-madrid|El Lagar|4.5|14|€|Español|915 480 733|Calle de Ferraz, 39|Argüelles|40.4285176|-3.7200677
187|https://www.yelp.es/biz/casa-benigna-madrid|Casa Benigna|4.5|52|€€€|Arrocería / Paella|914 133 356|Calle Benigno Soto, 9|Chamartín|40.4481791|-3.674327
188|https://www.yelp.es/biz/la-peque%C3%B1a-gran%C3%A1-madrid-2|La Pequeña Graná|4.5|34|€|Bares de tapas|914 742 630|Calle de Embajadores, 124|Arganzuela|40.3994089|-3.6985804
189|https://www.yelp.es/biz/campanilla-madrid|Campanilla|5.0|58|€|Español|913 290 965|Avenida de Logroño, 132|Barajas|40.47267129999999|-3.5815978
190|https://www.yelp.es/biz/de-mar%C3%ADa-madrid-8|De María|4.0|27|€€€|Argentino|915 211 603|Calle de Preciados, 32|Sol|40.4197768|-3.706429399999999
191|https://www.yelp.es/biz/maceira-madrid|Maceira|4.0|27|€€|Español|914 291 584|Calle de Jesús, 7|Cortes|40.4126965|-3.6955599
192|https://www.yelp.es/biz/txirimiri-madrid-4|Txirimiri|4.5|10|€€€|Vasco|915 593 309|Calle Ferraz, 38|Argüelles|40.426323|-3.7172325
193|https://www.yelp.es/biz/parrilla-el-gaucho-madrid|Parrilla El Gaucho|4.5|22|€€|Argentino|915 224 793|Calle de Tetuán, 34|Sol|40.4181508|-3.7030389
194|https://www.yelp.es/biz/sanabria-madrid-2|Sanabria|4.0|14|€|Español|914 673 390|Calle del Doctor Mata, 3|Lavapiés y Embajadores|40.4092354|-3.6939817
195|https://www.yelp.es/biz/burnout-madrid|Burnout|4.0|29|€€|Hamburgueserías|912 680 938|Calle de Fuencarral, 148|Chamberí|40.4324772|-3.70368
196|https://www.yelp.es/biz/the-gourmet-experience-madrid|The Gourmet Experience|4.0|58|€€|Alimentos selectos|Sol|C.C. El Corte Inglés|Sol|40.417669|-3.7048433
197|https://www.yelp.es/biz/gofio-by-c%C3%ADcero-canary-madrid|Gofio by Cícero Canary|4.5|11|€€€|Español|915 994 404|Calle Lope de Vega, 9|Cortes|40.4138895|-3.6982822
198|https://www.yelp.es/biz/el-capricho-extreme%C3%B1o-madrid-3|El Capricho Extremeño|4.5|32|€|Español|913 655 841|Calle de Carlos Arniches, 30|Lavapiés y Embajadores|40.4072322|-3.7083264
199|https://www.yelp.es/biz/shapla-madrid-4|Shapla|4.0|68|€|Indio|915 281 599|Calle de Lavapiés, 42|Lavapiés y Embajadores|40.40976|-3.7024641
200|https://www.yelp.es/biz/vietnam-mekong-madrid|Vietnam Mekong|4.0|23|€€|Vietnamita|915 489 450|Calle de Isabel la Católica, 11|Palacio|40.4213297|-3.7093026
201|https://www.yelp.es/biz/izakaya-han-madrid|Izakaya Han|4.5|32|€€€|Coreano|912 987 711|Calle de San Bartolomé, 10|Chueca|40.4218371|-3.698401099999999
202|https://www.yelp.es/biz/tablao-flamenco-la-quimera-madrid|Tablao Flamenco La Quimera|4.5|14|€|Restaurantes y bares|913 569 361|Calle Sancho Dávila, 34|Salamanca|40.4255362|-3.6617751
203|https://www.yelp.es/biz/taxi-a-manhattan-madrid|Taxi a Manhattan|3.5|39|€€|Mediterráneo|918 334 034|Calle de la Basílica, 17|Tetuán|40.44906719999999|-3.695996199999999
204|https://www.yelp.es/biz/casa-de-valencia-madrid|Casa de Valencia|3.5|30|€€€|Arrocería / Paella|915 441 747|Paseo del Pintor Rosales, 58|Argüelles|40.4299377|-3.7224012
205|https://www.yelp.es/biz/algarab%C3%ADa-madrid-3|Algarabía|5.0|13|€€|Español|915 424 131|Calle de la Unión, 8|Palacio|40.4174267|-3.7104278
206|https://www.yelp.es/biz/las-uvas-dulces-madrid|Las Uvas Dulces|5.0|6|€€|Gastrobar|915 488 375|Calle Santiago, 3|Palacio|40.4160603|-3.709976599999999
207|https://www.yelp.es/biz/la-mordida-madrid-10|La Mordida|4.5|48|€€|Mexicano|913 082 089|Calle de Belén, 13|Chueca|40.4244058|-3.6959719
208|https://www.yelp.es/biz/el-cisne-azul-madrid-2|El Cisne Azul|4.5|28|€€€|Tapas, pinchos o raciones|915 213 799|Calle de Gravina, 19|Chueca|40.4227521|-3.6966576
209|https://www.yelp.es/biz/restaurante-mama-campo-madrid-2|Restaurante Mama Campo|4.0|15|€€|Mediterráneo|914 474 138|Plaza de Olavide, s/n|Chamberí|40.4330832|-3.700677
210|https://www.yelp.es/biz/oven-madrid-3|Oven|4.0|50|€€|Pizzería|917 864 268|Calle Fuencarral, 74|Justicia|40.4252465|-3.7005614
211|https://www.yelp.es/biz/atlantik-corner-madrid|Atlantik Corner|4.5|8|€€€|Gallego|910 717 245|Calle Ventura de la Vega, 11-13|Cortes|40.4154703|-3.6988962
212|https://www.yelp.es/biz/fatigas-del-querer-madrid|Fatigas del Querer|4.0|49|€€|Español|915 232 131|Calle de la Cruz, 17|Cortes|40.41555750000001|-3.7016734
213|https://www.yelp.es/biz/la-fragua-de-seb%C3%ADn-madrid-2|La Fragua de Sebín|4.5|23|€€€|Europeo moderno|914 459 597|Calle del Divino Pastor, 21|Malasaña|40.42755289999999|-3.7038388
214|https://www.yelp.es/biz/maricasta%C3%B1a-madrid|Maricastaña|3.5|43|€€|Europeo moderno|910 827 142|Calle Corredera Baja de San Pablo, 12|Malasaña|40.4221353|-3.7042086
215|https://www.yelp.es/biz/bacoa-madrid-3|Bacoa|4.5|67|€€|Hamburgueserías|915 212 258|Carrera de San Jeronimo, 3|Sol|40.4167622|-3.7018954
216|https://www.yelp.es/biz/mu-el-placer-de-la-carne-madrid-2|Mu El Placer de la Carne|4.5|37|€€|Argentino|912 193 359|Calle Chinchilla, 3|Sol|40.4194979|-3.7040549
217|https://www.yelp.es/biz/trattoria-pulcinella-madrid|Trattoria Pulcinella|4.5|25|€€€|Italiano|913 197 363|Calle de Regueros, 7|Chueca|40.4246245|-3.6965822
218|https://www.yelp.es/biz/el-cucurucho-del-mar-madrid|El Cucurucho del Mar|3.5|11|€€|Marisquerías|915 220 895|Calle del Postigo de San Martín, 6|Sol|40.4191342|-3.7058535
219|https://www.yelp.es/biz/nakeima-madrid|Nakeima|4.5|15|€€€|Fusión asiática|620 709 399|Calle de Meléndez Valdés, 54|Chamberí|40.4331557|-3.7153019
220|https://www.yelp.es/biz/la-chalana-madrid|La Chalana|4.0|19|€€€|Asturiano|915 417 683|Calle de San Leonardo, 12|Universidad|40.4248197|-3.7114237
221|https://www.yelp.es/biz/sichuan-madrid|Sichuan|4.5|26|€€|Chino|914 266 453|Calle Caballero de Gracia, 8|Sol|40.419408|-3.7010173
222|https://www.yelp.es/biz/casa-mono-madrid|Casa Mono|3.5|27|€€|Español|914 529 552|Calle de Tutor, 37|Argüelles|40.4292161|-3.7166633
223|https://www.yelp.es/biz/il-regno-di-napoli-madrid|Il Regno di Napoli|4.5|12|€€|Italiano|914 456 300|Calle de San Andrés, 21|Malasaña|40.4278278|-3.703589199999999
224|https://www.yelp.es/biz/majareta-madrid-3|MajareTa|5.0|4|€|Bares de tapas|619 243 499|Calle del Almendro, 18|La Latina|40.4124443|-3.7101585
225|https://www.yelp.es/biz/dantxari-madrid|Dantxari|4.0|19|€€|Vasco|915 423 524|Calle de Ventura Rodríguez, 8|Argüelles|40.4255514|-3.7140207
226|https://www.yelp.es/biz/hayati-teter%C3%ADa-madrid|Hayati Tetería|5.0|2|€|Locales para fumar cachimba|Lavapiés y Embajadores|Calle del Ave María, 50|Lavapiés y Embajadores|40.4093431|-3.7011511
227|https://www.yelp.es/biz/selva-madrid-3|Selva|4.5|8|€€|Español|915 425 516|Plaza de los Mostenses, 7|Universidad|40.4235658|-3.7085668
228|https://www.yelp.es/biz/cazorla-madrid-8|Cazorla|4.5|13|€€|Español|915 627 194|Calle Castello, 99|Salamanca|40.4339185|-3.6810032
229|https://www.yelp.es/biz/l%C3%BAa-madrid-2|Lúa|4.5|19|€€€€|Español|913 952 853|Paseo de Eduardo Dato, 5|Chamberí|40.4329557|-3.6956464
230|https://www.yelp.es/biz/cardamomo-tablao-flamenco-madrid-2|Cardamomo Tablao Flamenco|4.5|88|€€|Español|918 051 038|Calle de Echegaray, 15|Cortes|40.4154635|-3.6995421
231|https://www.yelp.es/biz/b13-madrid|B13|4.5|26|€|Comida vegana|Malasaña|Calle Ballesta, 13|Malasaña|40.4219115|-3.7034925
232|https://www.yelp.es/biz/bahiana-club-madrid|Bahiana Club|4.0|6|€€|Lounges|915 416 563|Calle del Conde, 4|Palacio|40.4138842|-3.7108885
233|https://www.yelp.es/biz/rochela-madrid-2|Rochela|4.0|9|€€|Latinoamericano|914 453 152|Calle del Cardenal Cisneros, 58|Chamberí|40.4336728|-3.7024443
234|https://www.yelp.es/biz/arz%C3%A1bal-madrid-5|Arzábal|4.0|15|€€€|Español|915 286 828|Calle Santa Isabel, 52|Lavapiés y Embajadores|40.4079189|-3.6945566
235|https://www.yelp.es/biz/hanan-madrid|Hanan|4.5|56|€€|Africano|915 489 929|Calle Ventura Rodríguez, 3|Argüelles|40.4258837|-3.7133699
236|https://www.yelp.es/biz/la-ciudad-invisible-madrid|La Ciudad Invisible|4.5|38|€|Cafetería|915 422 540|Costanilla de los Ángeles, 7|Sol|40.4187059|-3.708416799999999
237|https://www.yelp.es/biz/caf%C3%A9-del-r%C3%ADo-madrid|Café del Río|3.0|10|€€|Español|603 137 766|Avenida de Portugal, 1|Latina|40.4162565|-3.7236962
238|https://www.yelp.es/biz/bani-banoo-madrid|Bani Banoo|4.5|6|€€|Persa/iraní|915 281 142|Calle de las Mártires Concepcionistas, 19|Salamanca|40.4289839|-3.6706892
239|https://www.yelp.es/biz/la-barraca-madrid|La Barraca|4.0|146|€€€|Español|915 327 154|Calle de la Reina, 29|Chueca|40.41999149999999|-3.6987903
240|https://www.yelp.es/biz/la-taberna-de-pedro-madrid|La Taberna de Pedro|4.0|3|€€€|Español|914 573 363|Calle de Montalbán, 3|Retiro|40.4182794|-3.6910379
241|https://www.yelp.es/biz/mistura-madrid-2|Mistura|4.5|77|€|Helados y yogurt helado|917 556 391|Calle de Augusto Figueroa, 5|Chueca|40.4223464|-3.6982524
242|https://www.yelp.es/biz/samm-madrid|Samm|4.0|14|€€€|Arrocería / Paella|913 453 074|Calle de Carlos Caamaño, 3|Chamartín|40.4642676|-3.6700285
243|https://www.yelp.es/biz/el-buey-madrid-2|El Buey|4.0|7|€€€|Restaurantes y bares|915 413 031|Plaza de la Marina Española, 1|Palacio|40.4206444|-3.711294
244|https://www.yelp.es/biz/la-terraza-del-casino-madrid|La Terraza del Casino|4.5|29|€€€€|Europeo moderno|915 321 275|Calle de Alcalá, 15|Sol|40.417865|-3.700472199999999
245|https://www.yelp.es/biz/la-manduca-madrid|La Manduca|4.5|17|€|Español|914 051 323|Avenida Donostiarra, 6|Ciudad Lineal|40.4345896|-3.6589351
246|https://www.yelp.es/biz/casa-juan-madrid|Casa Juan|4.0|15|€€€€|Asadores|914 490 380|Calle de la Infanta Mercedes, 111|Tetuán|40.4640143|-3.6933106
247|https://www.yelp.es/biz/gumbo-madrid|Gumbo|4.0|27|€€|Americano (tradicional)|915 326 361|Calle del Pez, 15|Malasaña|40.4236897|-3.7053477
248|https://www.yelp.es/biz/saporem-madrid|Saporem|3.5|17|€€|De copas|914 204 474|Calle Ventura de la Vega, 5|Cortes|40.415843|-3.698738
249|https://www.yelp.es/biz/la-h-es-muda-madrid|La H es Muda|4.5|38|€€|Hamburgueserías|917 958 219|Calle de Carranza, 12|Chamberí|40.4294736|-3.7040566
250|https://www.yelp.es/biz/gayagum-madrid|Gayagum|4.0|18|€€|Coreano|915 420 488|Calle de Bordadores, 7|Sol|40.4168714|-3.7076027
251|https://www.yelp.es/biz/el-rincon-de-esteban-madrid|El Rincon de Esteban|4.0|34|€€|Español|914 299 289|Calle de Santa Catalina, 3|Cortes|40.4157237|-3.6977739
252|https://www.yelp.es/biz/ni-hao-madrid|Ni Hao|4.0|78|€|Chino|915 222 059|Calle de Silva, 20|Malasaña|40.42140149999999|-3.7058139
253|https://www.yelp.es/biz/casa-patas-madrid-2|Casa Patas|4.5|75|€€€|Salas de conciertos|913 690 496|Calle de los Cañizares, 10|Tirso de Molina|40.4127131|-3.7017335
254|https://www.yelp.es/biz/el-respiro-madrid|El Respiro|4.0|32|€|De copas|915 228 825|Calle de las Infantas, 34|Chueca|40.4201699|-3.6983218
255|https://www.yelp.es/biz/la-esquina-de-eusebio-madrid|La Esquina de Eusebio|4.0|19|€|Bares de tapas|914 700 459|Calle de Caramuel, 16|Latina|40.412272|-3.7270378
256|https://www.yelp.es/biz/go-hyang-mat-madrid|Go Hyang Mat|4.5|10|€€|Coreano|911 434 581|Calle del Divino Vallés, 31|Arganzuela|40.396266|-3.6991344
257|https://www.yelp.es/biz/buenas-y-santas-madrid|Buenas y Santas|4.0|13|€€|Argentino|915 060 647|Calle Bolívar, 9|Arganzuela|40.3924909|-3.6927927
258|https://www.yelp.es/biz/taberneros-madrid|Taberneros|4.0|15|€€|Europeo moderno|915 422 160|Calle de Santiago, 9|Palacio|40.4165987|-3.7107658
259|https://www.yelp.es/biz/ponzano-madrid-2|Ponzano|4.5|13|€|Marisquerías|914 486 880|Calle Ponzano, 12|Chamberí|40.43750000000001|-3.6991667
260|https://www.yelp.es/biz/la-m%C3%A1quina-madrid-5|La Máquina|4.0|17|€€|Español|913 992 150|Calle de Ponzano, 39-41|Chamberí|40.4401473|-3.6994515
261|https://www.yelp.es/biz/vi-cool-madrid|Vi Cool|4.0|28|€€|Mediterráneo|914 294 913|Calle de las Huertas, 12|Cortes|40.41393739999999|-3.7006755
262|https://www.yelp.es/biz/gayanes-madrid-4|Gayane’s|5.0|4|€€€|Cocina armenia|657 742 417|Calle del Espejo, 10|Palacio|40.4170374|-3.7096468
263|https://www.yelp.es/biz/las-carboneras-madrid|Las Carboneras|4.5|16|€€|Español|915 428 677|Plaza del Conde de Miranda, 1|Palacio|40.4147489|-3.7094168
264|https://www.yelp.es/biz/docamar-madrid|Docamar|4.0|41|€|Español|913 678 317|Calle de Alcalá, 337|Ciudad Lineal|40.43333639999999|-3.6485021
265|https://www.yelp.es/biz/maceiras-madrid|Maceiras|3.5|42|€€|Español|914 295 818|Calle de Huertas, 66|Cortes|40.4130308|-3.6958997
266|https://www.yelp.es/biz/dolores-y-lola-madrid|Dolores y Lola|4.5|4|€€|Español|910 024 933|Calle Monteleón, 17|Malasaña|40.429022|-3.7049417
267|https://www.yelp.es/biz/camoat%C3%AD-madrid-2|Camoatí|4.5|15|€€|Argentino|913 669 550|Calle de Alfonso VI, 3|La Latina|40.4133322|-3.7124195
268|https://www.yelp.es/biz/taberna-origen-madrid|Taberna Origen|4.5|21|€|Bares de tapas|912 240 559|Calle Juan Álvarez Mendizábal,  44|Argüelles|40.4266548|-3.7161817
269|https://www.yelp.es/biz/los-gallos-madrid|Los Gallos|4.0|20|€€|Mediterráneo|914 310 647|Calle de Puigcerdá, 4|Salamanca|40.4236894|-3.6862658
270|https://www.yelp.es/biz/el-roble-madrid|El Roble|4.5|3|€|Español|914 671 399|Calle de Fray Luis de León, 14|Arganzuela|40.4036934|-3.6981831
271|https://www.yelp.es/biz/el-cocinillas-madrid|El Cocinillas|4.5|16|€€|Italiano|915 232 960|Calle de San Joaquín, 3|Malasaña|40.4246931|-3.7011899
272|https://www.yelp.es/biz/lady-madonna-madrid|Lady Madonna|4.0|16|€€|Europeo moderno|915 024 182|Calle Orellana, 6|Justicia|40.4266139|-3.695515
273|https://www.yelp.es/biz/entrevinos-madrid|Entrevinos|4.5|10|€€|Español|915 483 114|Calle de Ferraz, 36|Argüelles|40.4262536|-3.7169153
274|https://www.yelp.es/biz/vivares-madrid-3|Vivares|4.0|20|€|Español|915 315 813|Calle de Hortaleza 52|Chueca|40.422419|-3.699421
275|https://www.yelp.es/biz/adrede-las-matas|Adrede|4.5|9|€|Español|915 319 318|Calle Juan de Mena, 10|Retiro|40.4172355|-3.6900857
276|https://www.yelp.es/biz/florida-retiro-madrid|Florida Retiro|2.5|7|€€|Europeo moderno|918 275 275|Paseo República de Panamá, 1|Retiro|40.4180872|-3.6800923
277|https://www.yelp.es/biz/lamucca-de-almagro-madrid-2|Lamucca de Almagro|3.5|10|€€|Mediterráneo|913 084 055|Calle de Almagro, 3|Chamberí|40.4299848|-3.6932292
278|https://www.yelp.es/biz/superchulo-madrid|Superchulo|3.5|10|€€|Ensaladas|910 232 706|Calle de Manuela Malasaña, 11|Malasaña|40.4285343|-3.7032412
279|https://www.yelp.es/biz/petit-comit%C3%A9-madrid|Petit Comité|4.0|23|€€|Mediterráneo|910 709 303|Calle de la Reina, 15|Chueca|40.4203005|-3.6998855
280|https://www.yelp.es/biz/lambuzo-madrid|Lambuzo|4.0|11|€€|Bares de tapas|915 138 059|Calle Ponzano, 8|Chamberí|40.4418079|-3.6990562
281|https://www.yelp.es/biz/la-latina-madrid-4|La Latina|4.0|9|€|Gastrobar|912 976 068|Av. de Logroño, 144|Barajas|40.4734849|-3.5819112
282|https://www.yelp.es/biz/pimiento-verde-madrid-4|Pimiento Verde|4.5|10|€€€|Vasco|918 050 321|Calle Conde de Miranda, 4|Palacio|40.415143|-3.709396
283|https://www.yelp.es/biz/verdejo-taberna-artesana-madrid|Verdejo Taberna Artesana|5.0|2|€€€|Tabernas|910 112 248|Calle Espartinas, 6|Salamanca|40.4243134|-3.6792994
284|https://www.yelp.es/biz/el-valle-madrid|El Valle|4.0|20|€|Asturiano|914 677 007|Calle de Sebastián Herrera, 6|Arganzuela|40.4038662|-3.6993798
